 warn --- config file  - /var/lib/jenkins/workspace/generic-build-product/sources/modules/npm-ancillary-module/npmancillary/resources/npm/verdaccio/config_offline.yaml
 warn --- Verdaccio started
 warn --- http address - http://localhost:4873/ - verdaccio/4.12.0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@microsoft%2frush', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /http-cache-semantics/-/http-cache-semantics-4.1.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /keyv/-/keyv-3.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /clone-response/-/clone-response-1.0.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /defer-to-connect/-/defer-to-connect-1.1.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /url-parse-lax/-/url-parse-lax-3.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /to-readable-stream/-/to-readable-stream-1.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /p-cancelable/-/p-cancelable-1.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /mimic-response/-/mimic-response-1.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /lowercase-keys/-/lowercase-keys-1.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /duplexer3/-/duplexer3-0.1.5.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /decompress-response/-/decompress-response-3.3.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /cacheable-request/-/cacheable-request-6.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@szmarczak%2fhttp-timer/-/http-timer-1.1.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@sindresorhus%2fis/-/is-0.14.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /registry-url/-/registry-url-5.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /registry-auth-token/-/registry-auth-token-4.2.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /got/-/got-9.6.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /p-try/-/p-try-2.2.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /p-reflect/-/p-reflect-2.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /p-limit/-/p-limit-2.3.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /os-tmpdir/-/os-tmpdir-1.0.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /os-homedir/-/os-homedir-1.0.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /ieee754/-/ieee754-1.2.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /base64-js/-/base64-js-1.5.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /buffer/-/buffer-5.7.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /wcwidth/-/wcwidth-1.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /log-symbols/-/log-symbols-4.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-unicode-supported/-/is-unicode-supported-0.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-interactive/-/is-interactive-1.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /cli-spinners/-/cli-spinners-2.8.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /bl/-/bl-4.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-wsl/-/is-wsl-2.2.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-docker/-/is-docker-2.2.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /define-lazy-prop/-/define-lazy-prop-2.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /npm-normalize-package-bin/-/npm-normalize-package-bin-1.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /npm-bundled/-/npm-bundled-1.1.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /ignore-walk/-/ignore-walk-3.0.4.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /validate-npm-package-name/-/validate-npm-package-name-3.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /osenv/-/osenv-0.1.5.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /array-differ/-/array-differ-3.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@types%2fminimatch/-/minimatch-3.0.5.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-plain-obj/-/is-plain-obj-1.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /arrify/-/arrify-1.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /quick-lru/-/quick-lru-4.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /map-obj/-/map-obj-4.3.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /yargs-parser/-/yargs-parser-20.2.9.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /trim-newlines/-/trim-newlines-3.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /redent/-/redent-3.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /read-pkg-up/-/read-pkg-up-7.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /minimist-options/-/minimist-options-4.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /hard-rejection/-/hard-rejection-2.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /decamelize-keys/-/decamelize-keys-1.1.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /decamelize/-/decamelize-1.2.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /camelcase-keys/-/camelcase-keys-6.2.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@types%2fminimist/-/minimist-1.2.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /sourcemap-codec/-/sourcemap-codec-1.4.8.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /ci-info/-/ci-info-2.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /resolve-from/-/resolve-from-4.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /parent-module/-/parent-module-1.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-es2016-keyword/-/is-es2016-keyword-1.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /dir-glob/-/dir-glob-3.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /slash/-/slash-3.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /array-union/-/array-union-2.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /kind-of/-/kind-of-6.0.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /ini/-/ini-1.3.8.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /which/-/which-2.0.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /shebang-command/-/shebang-command-2.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /path-key/-/path-key-3.1.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /global-prefix/-/global-prefix-3.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /strip-final-newline/-/strip-final-newline-2.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /onetime/-/onetime-5.1.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /signal-exit/-/signal-exit-3.0.7.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /npm-run-path/-/npm-run-path-4.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /merge-stream/-/merge-stream-2.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-stream/-/is-stream-2.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /human-signals/-/human-signals-2.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /get-stream/-/get-stream-6.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /cross-spawn/-/cross-spawn-7.0.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /yaml/-/yaml-1.10.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /path-type/-/path-type-4.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /import-fresh/-/import-fresh-3.3.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@types%2fparse-json/-/parse-json-4.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /source-map/-/source-map-0.6.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /postcss/-/postcss-8.4.23.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /magic-string/-/magic-string-0.25.9.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /estree-walker/-/estree-walker-2.0.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@vue%2fshared/-/shared-3.2.47.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@vue%2freactivity-transform/-/reactivity-transform-3.2.47.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@vue%2fcompiler-ssr/-/compiler-ssr-3.2.47.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@vue%2fcompiler-core/-/compiler-core-3.2.47.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@vue%2fcompiler-dom/-/compiler-dom-3.2.47.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@jridgewell%2fresolve-uri/-/resolve-uri-3.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@jridgewell%2fsourcemap-codec/-/sourcemap-codec-1.4.15.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@jridgewell%2fset-array/-/set-array-1.1.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /to-fast-properties/-/to-fast-properties-2.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@babel%2fhelper-string-parser/-/helper-string-parser-7.19.4.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /js-tokens/-/js-tokens-4.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@babel%2fhelper-validator-identifier/-/helper-validator-identifier-7.19.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@babel%2ftemplate/-/template-7.20.7.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /jsesc/-/jsesc-2.5.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@jridgewell%2ftrace-mapping/-/trace-mapping-0.3.18.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@jridgewell%2fgen-mapping/-/gen-mapping-0.3.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@babel%2fhighlight/-/highlight-7.18.6.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /globals/-/globals-11.12.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@babel%2ftypes/-/types-7.21.4.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@babel%2fhelper-split-export-declaration/-/helper-split-export-declaration-7.18.6.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@babel%2fhelper-hoist-variables/-/helper-hoist-variables-7.18.6.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@babel%2fhelper-function-name/-/helper-function-name-7.21.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@babel%2fhelper-environment-visitor/-/helper-environment-visitor-7.18.9.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@babel%2fgenerator/-/generator-7.21.4.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@babel%2fcode-frame/-/code-frame-7.21.4.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /yargs/-/yargs-16.2.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /scss-parser/-/scss-parser-1.0.6.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /sass/-/sass-1.62.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /require-package-name/-/require-package-name-2.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /readdirp/-/readdirp-3.6.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /query-ast/-/query-ast-1.0.5.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /please-upgrade-node/-/please-upgrade-node-3.2.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /multimatch/-/multimatch-5.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /deps-regex/-/deps-regex-0.1.4.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /cosmiconfig/-/cosmiconfig-7.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /camelcase/-/camelcase-6.3.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@vue%2fcompiler-sfc/-/compiler-sfc-3.2.47.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@babel%2ftraverse/-/traverse-7.21.4.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@babel%2fparser/-/parser-7.16.4.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /stackframe/-/stackframe-1.3.4.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /pinkie-promise/-/pinkie-promise-2.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /highlight-es/-/highlight-es-1.0.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /callsite/-/callsite-1.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@types%2flodash/-/lodash-4.14.194.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@devexpress%2ferror-stack-parser/-/error-stack-parser-2.0.6.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /xtend/-/xtend-4.0.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /update-notifier/-/update-notifier-5.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /throat/-/throat-6.0.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /text-table/-/text-table-0.2.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /semver-diff/-/semver-diff-3.1.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /rc-config-loader/-/rc-config-loader-4.1.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /preferred-pm/-/preferred-pm-3.0.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /pkg-dir/-/pkg-dir-5.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /path-exists/-/path-exists-4.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /package-json/-/package-json-6.5.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /ora/-/ora-5.4.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /node-emoji/-/node-emoji-1.11.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /meow/-/meow-9.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-ci/-/is-ci-2.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /globby/-/globby-11.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /global-modules/-/global-modules-2.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /giturl/-/giturl-1.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /execa/-/execa-5.1.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /depcheck/-/depcheck-1.4.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /co/-/co-4.6.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /callsite-record/-/callsite-record-4.1.5.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /yallist/-/yallist-4.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /function-bind/-/function-bind-1.1.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /has/-/has-1.0.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /lru-cache/-/lru-cache-6.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /validate-npm-package-license/-/validate-npm-package-license-3.0.4.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-core-module/-/is-core-module-2.12.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /hosted-git-info/-/hosted-git-info-4.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /whatwg-url/-/whatwg-url-5.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /thenify-all/-/thenify-all-1.6.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /object-assign/-/object-assign-4.1.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /any-promise/-/any-promise-1.3.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /concat-map/-/concat-map-0.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /balanced-match/-/balanced-match-1.0.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /brace-expansion/-/brace-expansion-1.1.11.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /mime-db/-/mime-db-1.52.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /to-regex-range/-/to-regex-range-5.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /fill-range/-/fill-range-7.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /picomatch/-/picomatch-2.3.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /braces/-/braces-3.0.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /p-defer/-/p-defer-1.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /mimic-fn/-/mimic-fn-3.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /map-age-cleaner/-/map-age-cleaner-0.1.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /ecdsa-sig-formatter/-/ecdsa-sig-formatter-1.0.11.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /immediate/-/immediate-3.0.6.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /buffer-equal-constant-time/-/buffer-equal-constant-time-1.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /safe-buffer/-/safe-buffer-5.2.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /jwa/-/jwa-2.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /set-immediate-shim/-/set-immediate-shim-1.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /readable-stream/-/readable-stream-2.3.8.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /pako/-/pako-1.0.11.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /lie/-/lie-3.3.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /esprima/-/esprima-4.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /better-path-resolve/-/better-path-resolve-1.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-extglob/-/is-extglob-2.1.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /safer-buffer/-/safer-buffer-2.1.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /tmp/-/tmp-0.0.33.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /iconv-lite/-/iconv-lite-0.4.24.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /chardet/-/chardet-0.7.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /color-name/-/color-name-1.1.4.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /restore-cursor/-/restore-cursor-3.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /color-convert/-/color-convert-2.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /supports-color/-/supports-color-7.2.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /ansi-styles/-/ansi-styles-4.3.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /through/-/through-2.3.8.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /strip-ansi/-/strip-ansi-6.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /string-width/-/string-width-4.2.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /type-fest/-/type-fest-0.21.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /run-async/-/run-async-2.4.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /mute-stream/-/mute-stream-0.0.8.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /external-editor/-/external-editor-3.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /cli-width/-/cli-width-3.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /cli-cursor/-/cli-cursor-3.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /chalk/-/chalk-4.1.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /ansi-escapes/-/ansi-escapes-4.3.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /wrappy/-/wrappy-1.0.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /ms/-/ms-2.1.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /debug/-/debug-4.3.4.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /agent-base/-/agent-base-6.0.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@tootallnate%2fonce/-/once-2.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-glob/-/is-glob-4.0.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /path-is-absolute/-/path-is-absolute-1.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /once/-/once-1.4.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /minimatch/-/minimatch-3.1.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /inherits/-/inherits-2.0.4.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /inflight/-/inflight-1.0.6.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /fs.realpath/-/fs.realpath-1.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /universalify/-/universalify-0.1.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /jsonfile/-/jsonfile-4.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /delayed-stream/-/delayed-stream-1.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /mime-types/-/mime-types-2.1.35.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /combined-stream/-/combined-stream-1.0.8.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /asynckit/-/asynckit-0.4.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /escape-string-regexp/-/escape-string-regexp-1.0.5.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /reusify/-/reusify-1.0.4.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /run-parallel/-/run-parallel-1.2.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /fastq/-/fastq-1.15.0.tgz', bytes: 0/0
