STATUS | wrapper  | main    | 2023/10/31 09:44:20.318 | --> Wrapper Started as Daemon
INFO   | jvm 1    | main    | 2023/10/31 09:44:35.896 | INFO  [localhost-startStop-1] [RemoveDefaultSessionFixationStrategyBeanPostProcessor] Removed Spring default SessionFixationProtectionStrategy, since HybrisSessionFixationProtectionStrategy is already defined
INFO   | jvm 1    | main    | 2023/10/31 09:44:35.996 | INFO  [localhost-startStop-4] (junit) [HybrisContextFactory] Loading <<application>> spring config <junit> from extension (commons) located in (commons-spring.xml) took: (6.561 ms)
INFO   | jvm 1    | main    | 2023/10/31 09:44:35.996 | INFO  [localhost-startStop-4] (junit) [HybrisContextFactory] Loading <<application>> spring config <junit> from extension (scripting) located in (scripting-spring.xml) took: (15.15 ms)
INFO   | jvm 1    | main    | 2023/10/31 09:44:35.996 | INFO  [localhost-startStop-1] [RemoveDefaultSessionFixationStrategyBeanPostProcessor] Replaced Spring default SessionFixationProtectionStrategy with HybrisSessionFixationProtectionStrategy
INFO   | jvm 1    | main    | 2023/10/31 09:44:35.996 | INFO  [localhost-startStop-1] [RemoveDefaultSessionFixationStrategyBeanPostProcessor] Removed Spring default SessionFixationProtectionStrategy, since HybrisSessionFixationProtectionStrategy is already defined
INFO   | jvm 1    | main    | 2023/10/31 09:44:35.996 | INFO  [localhost-startStop-4] (junit) [HybrisContextFactory] Loading <<application>> spring config <junit> from extension (processing) located in (processing-spring.xml,cronjob-spring.xml,task-spring.xml,processengine-spring.xml,processing-jmx-spring.xml,processing-distributed-spring.xml,test/test-processing-spring.xml) took: (67.38 ms)
INFO   | jvm 1    | main    | 2023/10/31 09:44:36.097 | INFO  [localhost-startStop-3] [Version] HV000001: Hibernate Validator 6.1.5.Final
INFO   | jvm 1    | main    | 2023/10/31 09:44:36.097 | INFO  [localhost-startStop-4] (junit) [HybrisContextFactory] Loading <<application>> spring config <junit> from extension (impex) located in (impex-spring.xml) took: (21.41 ms)
INFO   | jvm 1    | main    | 2023/10/31 09:44:36.097 | INFO  [localhost-startStop-4] (junit) [HybrisContextFactory] Loading <<application>> spring config <junit> from extension (validation) located in (validation-spring.xml) took: (20.49 ms)
INFO   | jvm 1    | main    | 2023/10/31 09:44:36.097 | INFO  [localhost-startStop-4] (junit) [HybrisContextFactory] Loading <<application>> spring config <junit> from extension (europe1) located in (europe1-spring.xml) took: (14.76 ms)
INFO   | jvm 1    | main    | 2023/10/31 09:44:36.197 | INFO  [localhost-startStop-4] (junit) [HybrisContextFactory] Loading <<application>> spring config <junit> from extension (platformservices) located in (catalog-spring.xml,order-spring.xml,product-spring.xml,category-spring.xml,classification-spring.xml,jobs-spring.xml,converters-spring.xml,audit-spring.xml) took: (102.5 ms)
INFO   | jvm 1    | main    | 2023/10/31 09:44:36.197 | INFO  [localhost-startStop-4] (junit) [HybrisContextFactory] Loading <<application>> spring config <junit> from extension (hac) located in (hac-spring.xml) took: (6.768 ms)
INFO   | jvm 1    | main    | 2023/10/31 09:44:36.197 | INFO  [localhost-startStop-4] (junit) [HybrisContextFactory] Loading <<application>> spring config <junit> from extension (oauth2) located in (oauth2-spring.xml) took: (11.51 ms)
INFO   | jvm 1    | main    | 2023/10/31 09:44:36.197 | INFO  [localhost-startStop-4] (junit) [HybrisContextFactory] Loading <<application>> spring config <junit> from extension (workflow) located in (workflow-spring.xml) took: (8.350 ms)
INFO   | jvm 1    | main    | 2023/10/31 09:44:36.197 | INFO  [localhost-startStop-4] (junit) [HybrisContextFactory] Loading <<application>> spring config <junit> from extension (comments) located in (comments-spring.xml) took: (6.384 ms)
INFO   | jvm 1    | main    | 2023/10/31 09:44:36.497 | INFO  [Task-master-poll] [Slf4jAuditableActionHandler] session user changed
INFO   | jvm 1    | main    | 2023/10/31 09:44:36.798 | INFO  [Task-master-poll] [ConfigurableTasksProvider] no tasks provider defined - default tasks provider (de.hybris.platform.task.impl.BufferedAuxTablesTasksProvider) will be used
INFO   | jvm 1    | main    | 2023/10/31 09:44:36.898 | INFO  [localhost-startStop-4] (junit) [LazyInitOverrideBeanFactoryPostProcessor] Setting lazy-init='false' for configuration beans
INFO   | jvm 1    | main    | 2023/10/31 09:44:37.198 | INFO  [localhost-startStop-4] (junit) [DefaultCacheController] Registered Listener de.hybris.platform.media.storage.impl.DefaultLocalMediaFileCacheService$MediaCacheLifecycleCallback@663d15ec on cache controller. Currently registered 3
INFO   | jvm 1    | main    | 2023/10/31 09:44:37.198 | INFO  [localhost-startStop-2] [RemoveDefaultSessionFixationStrategyBeanPostProcessor] Replaced Spring default SessionFixationProtectionStrategy with HybrisSessionFixationProtectionStrategy
INFO   | jvm 1    | main    | 2023/10/31 09:44:37.198 | INFO  [localhost-startStop-1] [RemoveDefaultSessionFixationStrategyBeanPostProcessor] Removed Spring default SessionFixationProtectionStrategy, since HybrisSessionFixationProtectionStrategy is already defined
INFO   | jvm 1    | main    | 2023/10/31 09:44:37.298 | INFO  [localhost-startStop-2] [RemoveDefaultSessionFixationStrategyBeanPostProcessor] Removed Spring default SessionFixationProtectionStrategy, since HybrisSessionFixationProtectionStrategy is already defined
INFO   | jvm 1    | main    | 2023/10/31 09:44:37.298 | INFO  [localhost-startStop-4] (junit) [HybrisSpringSessionFilter] Hybris Spring Session filter disabled
INFO   | jvm 1    | main    | 2023/10/31 09:44:37.298 | INFO  [localhost-startStop-2] [RemoveDefaultSessionFixationStrategyBeanPostProcessor] Removed Spring default SessionFixationProtectionStrategy, since HybrisSessionFixationProtectionStrategy is already defined
INFO   | jvm 1    | main    | 2023/10/31 09:44:37.399 | INFO  [localhost-startStop-2] [HybrisContextLoaderListener] Registered HttpSession timeout listener for '/authorizationserver'
INFO   | jvm 1    | main    | 2023/10/31 09:44:37.399 | INFO  [localhost-startStop-2] [SessionInvalidateFilter] invalidate session for uri:.*/oauth/token
INFO   | jvm 1    | main    | 2023/10/31 09:44:37.502 | INFO  [localhost-startStop-4] (junit) [ListMergeDirectiveBeanPostProcessor] Post Processing ListMergeDirective [priceProcessorsMergeDirective] on Bean [defaultPriceProcessors]
INFO   | jvm 1    | main    | 2023/10/31 09:44:37.502 | INFO  [localhost-startStop-4] (junit) [ListMergeDirectiveBeanPostProcessor] Post Processing ListMergeDirective [discountProcessorsMergeDirective] on Bean [defaultDiscountProcessors]
INFO   | jvm 1    | main    | 2023/10/31 09:44:37.502 | INFO  [localhost-startStop-4] (junit) [ListMergeDirectiveBeanPostProcessor] Post Processing ListMergeDirective [taxProcessorsMergeDirective] on Bean [defaultTaxProcessors]
INFO   | jvm 1    | main    | 2023/10/31 09:44:37.502 | INFO  [localhost-startStop-4] (junit) [PricingCustomizationDetector] PDT smart calculation mode is enabled (pdt.calculation.mode=smart). This setting is not recommended for production environment.
INFO   | jvm 1    | main    | 2023/10/31 09:44:37.602 | INFO  [localhost-startStop-4] (junit) [StatisticsService] adding chart taskQueueSizeChart_junit
INFO   | jvm 1    | main    | 2023/10/31 09:44:37.602 | INFO  [localhost-startStop-4] (junit) [StatisticsService] adding chart taskQueuePoolingSizeChart_junit
INFO   | jvm 1    | main    | 2023/10/31 09:44:37.602 | INFO  [localhost-startStop-4] (junit) [StatisticsService] adding chart dbConnectionsInUseChart_junit
INFO   | jvm 1    | main    | 2023/10/31 09:44:37.702 | INFO  [localhost-startStop-1] [HybrisContextLoaderListener] Registered HttpSession timeout listener for '/'
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.103 | INFO  [localhost-startStop-4] (junit) [HybrisContextFactory] - Refreshing SpringContext (hybris Application context - junit) took: (1.856 s)
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.103 | INFO  [localhost-startStop-4] (junit) [HybrisContextFactory] Initializing application Spring ApplicationContext for tenant junit  took: (2.433 s)
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.103 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] Scheduling 24 tenant startup listeners to be notified for tenant <<junit>>[1220275348]
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.103 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] Starting notifing listeners for tenant <<junit>>[1220275348].
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.103 | INFO  [localhost-startStop-2] (junit) [BlockingTenantStartupNotifier] Other thread is already notifying listeners for tenant <<junit>>[1220275348].
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.103 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] Executing startup listeners for tenant <<junit>>[1220275348].
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.103 | INFO  [localhost-startStop-3] (junit) [BlockingTenantStartupNotifier] Other thread is already notifying listeners for tenant <<junit>>[1220275348].
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.103 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] Notifying de.hybris.platform.core.JMXBeanLoader@17b8b8e2 for tenant <<junit>>[1220275348].
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.103 | INFO  [localhost-startStop-3] (junit) [BlockingTenantStartupNotifier] Waiting for other thread to finish notifying listeners for tenant <<junit>>[1220275348].
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.103 | INFO  [AfterSaveEventPublisher-junit] (junit) [BlockingTenantStartupNotifier] Other thread is already notifying listeners for tenant <<junit>>[1220275348].
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.103 | INFO  [AfterSaveEventPublisher-junit] (junit) [BlockingTenantStartupNotifier] Waiting for other thread to finish notifying listeners for tenant <<junit>>[1220275348].
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.103 | INFO  [localhost-startStop-2] (junit) [BlockingTenantStartupNotifier] Waiting for other thread to finish notifying listeners for tenant <<junit>>[1220275348].
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.103 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] de.hybris.platform.core.JMXBeanLoader@17b8b8e2 has finished successfully in 46.91 ms.
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.103 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] Notifying de.hybris.platform.cluster.DefaultBroadcastService$1$1@1252a54 for tenant <<junit>>[1220275348].
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.103 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] de.hybris.platform.cluster.DefaultBroadcastService$1$1@1252a54 has finished successfully in 41.47 μs.
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.103 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] Notifying de.hybris.platform.cronjob.jalo.CronJobManager$CronJobTenantListener@39a755d4 for tenant <<junit>>[1220275348].
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.203 | INFO  [localhost-startStop-4] (junit) [DefaultTaskService] System not initialized or connection to DB cannot be establish.
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.203 | INFO  [localhost-startStop-4] (junit) [DefaultTaskService] System not initialized or connection to DB cannot be establish.
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.203 | INFO  [localhost-startStop-4] (junit) [DefaultTaskService] Not starting task module
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.203 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] de.hybris.platform.cronjob.jalo.CronJobManager$CronJobTenantListener@39a755d4 has finished successfully in 7.624 ms.
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.203 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] Notifying de.hybris.platform.spring.HybrisRequestScope$1@14df6869 for tenant <<junit>>[1220275348].
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.203 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] de.hybris.platform.spring.HybrisRequestScope$1@14df6869 has finished successfully in 14.75 μs.
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.203 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] Notifying de.hybris.platform.servicelayer.internal.model.impl.ModelContextProxy$2@4544f636 for tenant <<junit>>[1220275348].
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.203 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] de.hybris.platform.servicelayer.internal.model.impl.ModelContextProxy$2@4544f636 has finished successfully in 14.76 μs.
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.203 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] Notifying de.hybris.platform.jalo.user.UserManager$1@4d97241e for tenant <<junit>>[1220275348].
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.203 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] de.hybris.platform.jalo.user.UserManager$1@4d97241e has finished successfully in 14.80 μs.
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.203 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] Notifying de.hybris.platform.directpersistence.selfhealing.impl.DefaultSelfHealingService$2@2ffa3861 for tenant <<junit>>[1220275348].
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.204 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] de.hybris.platform.directpersistence.selfhealing.impl.DefaultSelfHealingService$2@2ffa3861 has finished successfully in 15.09 μs.
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.204 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] Notifying de.hybris.platform.regioncache.region.impl.DefaultCleanUpQueryCacheRegionService$1@69efc577 for tenant <<junit>>[1220275348].
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.204 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] de.hybris.platform.regioncache.region.impl.DefaultCleanUpQueryCacheRegionService$1@69efc577 has finished successfully in 21.68 μs.
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.204 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] Notifying de.hybris.platform.masterserver.impl.StatisticsPublisher$1@4e0b5f30 for tenant <<junit>>[1220275348].
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.204 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] de.hybris.platform.masterserver.impl.StatisticsPublisher$1@4e0b5f30 has finished successfully in 13.45 μs.
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.204 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] Notifying de.hybris.platform.servicelayer.web.session.persister.AsyncSessionPersister$1@6560b2d5 for tenant <<junit>>[1220275348].
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.204 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] de.hybris.platform.servicelayer.web.session.persister.AsyncSessionPersister$1@6560b2d5 has finished successfully in 11.77 μs.
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.204 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] Notifying de.hybris.platform.util.config.RuntimeConfigUpdateListener@63c825a0 for tenant <<junit>>[1220275348].
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.204 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] de.hybris.platform.util.config.RuntimeConfigUpdateListener@63c825a0 has finished successfully in 11.73 μs.
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.204 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] Notifying de.hybris.platform.servicelayer.interceptor.impl.UniqueAttributesInterceptor$1@6fe6af7d for tenant <<junit>>[1220275348].
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.204 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] de.hybris.platform.servicelayer.interceptor.impl.UniqueAttributesInterceptor$1@6fe6af7d has finished successfully in 12.54 μs.
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.204 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] Notifying de.hybris.platform.order.strategies.calculation.impl.internal.PricingCustomizationDetector$PricingCustomizationDetectorListener@29fa5c81 for tenant <<junit>>[1220275348].
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.204 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] de.hybris.platform.order.strategies.calculation.impl.internal.PricingCustomizationDetector$PricingCustomizationDetectorListener@29fa5c81 has finished successfully in 11.73 μs.
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.204 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] Notifying de.hybris.platform.jalo.JaloSession$1@7323fde7 for tenant <<junit>>[1220275348].
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.204 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] de.hybris.platform.jalo.JaloSession$1@7323fde7 has finished successfully in 13.33 μs.
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.204 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] Notifying de.hybris.platform.cache.relation.RelationCacheUnit$1@30d2c17e for tenant <<junit>>[1220275348].
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.204 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] de.hybris.platform.cache.relation.RelationCacheUnit$1@30d2c17e has finished successfully in 16.53 μs.
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.204 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] Notifying de.hybris.platform.servicelayer.internal.model.impl.ModelContextProxy$2@1e28f13b for tenant <<junit>>[1220275348].
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.204 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] de.hybris.platform.servicelayer.internal.model.impl.ModelContextProxy$2@1e28f13b has finished successfully in 11.86 μs.
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.204 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] Notifying de.hybris.platform.jalo.user.UserManager$1@6028f768 for tenant <<junit>>[1220275348].
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.204 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] de.hybris.platform.jalo.user.UserManager$1@6028f768 has finished successfully in 14.26 μs.
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.204 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] Notifying de.hybris.platform.directpersistence.selfhealing.impl.DefaultSelfHealingService$2@48d8fd3a for tenant <<junit>>[1220275348].
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.204 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] de.hybris.platform.directpersistence.selfhealing.impl.DefaultSelfHealingService$2@48d8fd3a has finished successfully in 407.8 μs.
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.204 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] Notifying de.hybris.platform.regioncache.region.impl.DefaultCleanUpQueryCacheRegionService$1@71a0448e for tenant <<junit>>[1220275348].
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.204 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] de.hybris.platform.regioncache.region.impl.DefaultCleanUpQueryCacheRegionService$1@71a0448e has finished successfully in 287.6 μs.
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.204 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] Notifying de.hybris.platform.masterserver.impl.StatisticsPublisher$1@2858c2a8 for tenant <<junit>>[1220275348].
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.204 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] de.hybris.platform.masterserver.impl.StatisticsPublisher$1@2858c2a8 has finished successfully in 218.0 μs.
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.204 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] Notifying de.hybris.platform.servicelayer.web.session.persister.AsyncSessionPersister$1@fece37c for tenant <<junit>>[1220275348].
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.204 | INFO  [localhost-startStop-4] (junit) [AsyncSessionPersister] System not initialized. Not starting async session persister.
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.204 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] de.hybris.platform.servicelayer.web.session.persister.AsyncSessionPersister$1@fece37c has finished successfully in 223.1 μs.
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.204 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] Notifying de.hybris.platform.util.config.RuntimeConfigUpdateListener@d2fe96 for tenant <<junit>>[1220275348].
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.204 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] de.hybris.platform.util.config.RuntimeConfigUpdateListener@d2fe96 has finished successfully in 149.5 μs.
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.204 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] Notifying de.hybris.platform.servicelayer.interceptor.impl.UniqueAttributesInterceptor$1@73254e36 for tenant <<junit>>[1220275348].
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.205 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] de.hybris.platform.servicelayer.interceptor.impl.UniqueAttributesInterceptor$1@73254e36 has finished successfully in 12.20 μs.
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.205 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] Notifying de.hybris.platform.order.strategies.calculation.impl.internal.PricingCustomizationDetector$PricingCustomizationDetectorListener@1d868f78 for tenant <<junit>>[1220275348].
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.205 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] de.hybris.platform.order.strategies.calculation.impl.internal.PricingCustomizationDetector$PricingCustomizationDetectorListener@1d868f78 has finished successfully in 56.89 μs.
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.205 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] All listeners for tenant <<junit>>[1220275348] have been notified in 80.47 ms.
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.205 | INFO  [localhost-startStop-4] (junit) [BlockingTenantStartupNotifier] Finished notifing listeners for tenant <<junit>>[1220275348].
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.205 | INFO  [localhost-startStop-3] (junit) [BlockingTenantStartupNotifier] Finished waiting for tenant <<junit>>[1220275348] in 80.61 ms.
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.205 | INFO  [AfterSaveEventPublisher-junit] (junit) [BlockingTenantStartupNotifier] Finished waiting for tenant <<junit>>[1220275348] in 84.19 ms.
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.205 | INFO  [localhost-startStop-2] (junit) [BlockingTenantStartupNotifier] Finished waiting for tenant <<junit>>[1220275348] in 84.52 ms.
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.305 | INFO  [localhost-startStop-2] [HybrisContextLoaderListener] Registered HttpSession timeout listener for '/test'
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.405 | INFO  [localhost-startStop-4] (junit) [RemoveDefaultSessionFixationStrategyBeanPostProcessor] Removed Spring default SessionFixationProtectionStrategy, since HybrisSessionFixationProtectionStrategy is already defined
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.405 | INFO  [localhost-startStop-4] (junit) [RemoveDefaultSessionFixationStrategyBeanPostProcessor] Removed Spring default SessionFixationProtectionStrategy, since HybrisSessionFixationProtectionStrategy is already defined
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.505 | INFO  [localhost-startStop-3] (junit) [RemoveDefaultSessionFixationStrategyBeanPostProcessor] Replaced Spring default SessionFixationProtectionStrategy with HybrisSessionFixationProtectionStrategy
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.505 | INFO  [localhost-startStop-4] (junit) [RemoveDefaultSessionFixationStrategyBeanPostProcessor] Replaced Spring default SessionFixationProtectionStrategy with HybrisSessionFixationProtectionStrategy
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.505 | INFO  [localhost-startStop-4] (junit) [RemoveDefaultSessionFixationStrategyBeanPostProcessor] Removed Spring default SessionFixationProtectionStrategy, since HybrisSessionFixationProtectionStrategy is already defined
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.505 | INFO  [localhost-startStop-3] (junit) [RemoveDefaultSessionFixationStrategyBeanPostProcessor] Removed Spring default SessionFixationProtectionStrategy, since HybrisSessionFixationProtectionStrategy is already defined
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.505 | INFO  [localhost-startStop-3] (junit) [RemoveDefaultSessionFixationStrategyBeanPostProcessor] Removed Spring default SessionFixationProtectionStrategy, since HybrisSessionFixationProtectionStrategy is already defined
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.505 | INFO  [localhost-startStop-3] [HybrisContextLoaderListener] Registered HttpSession timeout listener for '/authorizationserver_junit'
INFO   | jvm 1    | main    | 2023/10/31 09:44:38.606 | INFO  [localhost-startStop-3] [SessionInvalidateFilter] invalidate session for uri:.*/oauth/token
INFO   | jvm 1    | main    | 2023/10/31 09:44:39.006 | INFO  [localhost-startStop-4] (junit) [RemoveDefaultSessionFixationStrategyBeanPostProcessor] Removed Spring default SessionFixationProtectionStrategy, since HybrisSessionFixationProtectionStrategy is already defined
INFO   | jvm 1    | main    | 2023/10/31 09:44:39.207 | INFO  [localhost-startStop-4] [HybrisContextLoaderListener] Registered HttpSession timeout listener for '/hac_junit'
INFO   | jvm 1    | main    | 2023/10/31 09:44:39.808 | Oct 31, 2023 9:44:39 AM org.apache.catalina.startup.Catalina start
INFO   | jvm 1    | main    | 2023/10/31 09:44:39.808 | INFO: Server startup in 18482 ms
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.550 | INFO  [cleanOAuthAuthorizationCodeCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAuthorizationCodeCronJob) [Slf4jAuditableActionHandler] session user changed
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.550 | INFO  [cleanOAuthAccessTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAccessTokenCronJob) [Slf4jAuditableActionHandler] session user changed
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.551 | INFO  [cleanOAuthRefreshTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthRefreshTokenCronJob) [Slf4jAuditableActionHandler] session user changed
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.551 | INFO  [cleanOAuthAuthorizationCodeCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAuthorizationCodeCronJob) [Slf4jAuditableActionHandler] Starting CronJob
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.551 | INFO  [cleanOAuthAccessTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAccessTokenCronJob) [Slf4jAuditableActionHandler] Starting CronJob
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.551 | INFO  [cleanOAuthRefreshTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthRefreshTokenCronJob) [Slf4jAuditableActionHandler] Starting CronJob
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.751 | INFO  [cleanOAuthAuthorizationCodeCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAuthorizationCodeCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
